date,ovx,brent,wti_yf,uso,usl,xle,xop,oih,usdcad,usdnok
2022-09-06,50.0,92.83000183105469,86.87999725341797,71.41999816894531,35.93000030517578,39.61000061035156,140.3000030517578,237.5399932861328,1.3128999471664429,9.94102954864502
2022-09-07,53.31999969482422,88.0,81.94000244140625,67.62000274658203,34.04999923706055,39.150001525878906,137.74000549316406,234.25,1.3153799772262573,10.032119750976562
2022-09-08,51.290000915527344,89.1500015258789,83.54000091552734,68.08999633789062,34.290000915527344,39.31999969482422,139.3699951171875,235.24000549316406,1.3129899501800537,10.013299942016602
2022-09-09,48.84000015258789,92.83999633789062,86.79000091552734,71.0999984741211,35.75,40.29999923706055,143.2100067138672,246.61000061035156,1.3080799579620361,10.026260375976562
2022-09-12,44.150001525878906,94.0,87.77999877929688,72.37000274658203,36.38999938964844,41.040000915527344,145.1999969482422,250.24000549316406,1.302299976348877,9.865400314331055
2022-09-13,44.810001373291016,93.16999816894531,87.30999755859375,72.01000213623047,36.16999816894531,40.005001068115234,141.22999572753906,239.8800048828125,1.2979899644851685,9.8371000289917
2022-09-14,45.619998931884766,94.0999984741211,88.4800033569336,72.7300033569336,36.439998626708984,41.1349983215332,146.2100067138672,248.57000732421875,1.3162599802017212,10.093310356140137
2022-09-15,46.630001068115234,90.83999633789062,85.0999984741211,69.76000213623047,35.029998779296875,40.07500076293945,141.0500030517578,242.05999755859375,1.3160500526428223,10.08584976196289
2022-09-16,47.439998626708984,91.3499984741211,85.11000061035156,69.9000015258789,34.95000076293945,39.220001220703125,137.22000122070312,233.8800048828125,1.3246999979019165,10.184020042419434
2022-09-19,46.75,92.0,85.7300033569336,70.05000305175781,35.0099983215332,38.81999969482422,136.02000427246094,235.64999389648438,1.325819969177246,10.179900169372559
2022-09-20,48.22999954223633,90.62000274658203,84.44999694824219,69.22000122070312,34.56999969482422,38.54999923706055,134.07000732421875,229.17999267578125,1.3243399858474731,10.203700065612793
2022-09-21,48.650001525878906,89.83000183105469,82.94000244140625,68.68000030517578,34.36000061035156,37.98500061035156,131.25999450683594,224.74000549316406,1.336300015449524,10.332090377807617
2022-09-22,47.099998474121094,90.45999908447266,83.48999786376953,68.97000122070312,34.529998779296875,37.849998474121094,129.00999450683594,223.41000366210938,1.3478699922561646,10.365050315856934
2022-09-23,50.81999969482422,86.1500015258789,78.73999786376953,65.31999969482422,32.7400016784668,35.2400016784668,118.61000061035156,203.97000122070312,1.3471100330352783,10.397600173950195
2022-09-26,56.68000030517578,84.05999755859375,76.70999908447266,63.20000076293945,31.68000030517578,34.375,114.83000183105469,198.75999450683594,1.3580800294876099,10.588910102844238
2022-09-27,55.88999938964844,86.2699966430664,78.5,64.41999816894531,32.18000030517578,34.7599983215332,117.80999755859375,202.82000732421875,1.3710600137710571,10.784899711608887
2022-09-28,55.02000045776367,89.31999969482422,82.1500015258789,67.12999725341797,33.41999816894531,36.29999923706055,125.54000091552734,212.24000549316406,1.372249960899353,10.791449546813965
2022-09-29,54.40999984741211,88.48999786376953,81.2300033569336,66.7699966430664,33.209999084472656,36.29999923706055,124.7300033569336,212.1199951171875,1.3627899885177612,10.696599960327148
2022-09-30,55.689998626708984,87.95999908447266,79.48999786376953,65.27999877929688,32.47999954223633,36.0099983215332,124.72000122070312,211.2100067138672,1.3674499988555908,10.67590045928955
2022-10-03,56.2400016784668,88.86000061035156,83.62999725341797,67.88999938964844,33.689998626708984,38.04499816894531,132.75999450683594,226.27999877929688,1.378730058670044,10.87339973449707
2022-10-04,59.5099983215332,91.80000305175781,86.5199966430664,70.27999877929688,34.81999969482422,39.68000030517578,139.72000122070312,235.0,1.3628100156784058,10.638299942016602
2022-10-05,54.20000076293945,93.37000274658203,87.76000213623047,71.94000244140625,35.75,40.5,142.27999877929688,245.3800048828125,1.350540041923523,10.440400123596191
2022-10-06,53.38999938964844,94.41999816894531,88.44999694824219,72.98999786376953,36.33000183105469,41.220001220703125,144.35000610351562,248.72000122070312,1.359779953956604,10.482830047607422
2022-10-07,53.63999938964844,97.91999816894531,92.63999938964844,75.0999984741211,37.150001525878906,40.900001525878906,142.5800018310547,247.2899932861328,1.3740999698638916,10.72208023071289
2022-10-10,51.41999816894531,96.19000244140625,91.12999725341797,73.77999877929688,36.5099983215332,40.060001373291016,140.00999450683594,241.2899932861328,1.3732099533081055,10.703849792480469
2022-10-11,51.91999816894531,94.29000091552734,89.3499984741211,71.75,35.459999084472656,39.7400016784668,138.14999389648438,239.22000122070312,1.377500057220459,10.674200057983398
2022-10-12,51.52000045776367,92.44999694824219,87.2699966430664,70.93000030517578,35.099998474121094,40.060001373291016,139.7100067138672,238.75999450683594,1.3791500329971313,10.753910064697266
2022-10-13,50.52000045776367,94.56999969482422,89.11000061035156,72.5199966430664,35.88999938964844,41.69499969482422,144.8300018310547,251.5800018310547,1.3815699815750122,10.762619972229004
2022-10-14,50.29999923706055,91.62999725341797,85.61000061035156,70.16999816894531,34.84000015258789,40.13999938964844,137.6300048828125,239.99000549316406,1.3760099411010742,10.579110145568848
2022-10-17,50.27000045776367,91.62000274658203,85.45999908447266,70.12999725341797,34.86000061035156,40.63999938964844,140.91000366210938,246.3800048828125,1.3854999542236328,10.640299797058105
2022-10-18,49.119998931884766,90.02999877929688,82.81999969482422,68.69999694824219,34.31999969482422,40.994998931884766,142.3000030517578,250.07000732421875,1.3712899684906006,10.51550006866455
2022-10-19,47.779998779296875,92.41000366210938,85.55000305175781,70.04000091552734,34.90999984741211,42.20500183105469,145.94000244140625,261.6700134277344,1.3726199865341187,10.53672981262207
2022-10-20,47.97999954223633,92.37999725341797,85.9800033569336,70.18000030517578,34.900001525878906,42.244998931884766,144.35000610351562,264.0,1.3772799968719482,10.623530387878418
2022-10-21,47.189998626708984,93.5,85.05000305175781,70.56999969482422,35.08000183105469,43.46500015258789,147.58999633789062,277.2799987792969,1.3777300119400024,10.6664400100708
2022-10-24,47.779998779296875,93.26000213623047,84.58000183105469,70.37999725341797,35.029998779296875,43.66999816894531,147.6300048828125,281.8800048828125,1.3646199703216553,10.497249603271484
2022-10-25,47.29999923706055,93.5199966430664,85.31999969482422,70.61000061035156,35.16999816894531,43.71500015258789,148.86000061035156,283.05999755859375,1.3695199489593506,10.496760368347168
2022-10-26,48.58000183105469,95.69000244140625,87.91000366210938,72.97000122070312,36.189998626708984,44.310001373291016,151.17999267578125,293.6600036621094,1.3616700172424316,10.3996000289917
2022-10-27,49.02000045776367,96.95999908447266,89.08000183105469,73.62000274658203,36.5,44.470001220703125,149.9499969482422,292.489990234375,1.3552000522613525,10.23114013671875
2022-10-28,47.810001373291016,95.7699966430664,87.9000015258789,72.81999969482422,36.06999969482422,44.625,149.27000427246094,289.9700012207031,1.3564499616622925,10.270159721374512
2022-10-31,47.40999984741211,94.83000183105469,86.52999877929688,71.52999877929688,35.56999969482422,45.0,151.2899932861328,298.70001220703125,1.3608100414276123,10.316120147705078
2022-11-01,47.040000915527344,94.6500015258789,88.37000274658203,73.12000274658203,36.290000915527344,45.435001373291016,153.1999969482422,298.1199951171875,1.3610700368881226,10.381420135498047
2022-11-02,47.75,96.16000366210938,90.0,74.08000183105469,36.779998779296875,44.34000015258789,149.1699981689453,291.9200134277344,1.361799955368042,10.345990180969238
2022-11-03,46.470001220703125,94.66999816894531,88.16999816894531,73.29000091552734,36.470001220703125,45.15999984741211,152.57000732421875,300.6300048828125,1.3715200424194336,10.461629867553711
2022-11-04,47.5,98.56999969482422,92.61000061035156,76.81999969482422,38.02000045776367,45.709999084472656,155.52000427246094,307.1499938964844,1.3742400407791138,10.57841968536377
2022-11-07,45.11000061035156,97.91999816894531,91.79000091552734,76.55999755859375,37.97999954223633,46.494998931884766,160.22999572753906,317.79998779296875,1.3512500524520874,10.256369590759277
2022-11-08,45.040000915527344,95.36000061035156,88.91000366210938,74.47000122070312,37.09000015258789,46.540000915527344,159.19000244140625,317.760009765625,1.3493499755859375,10.220800399780273
2022-11-09,45.380001068115234,92.6500015258789,85.83000183105469,71.66999816894531,35.720001220703125,44.26499938964844,148.72000122070312,301.4800109863281,1.341539978981018,10.227999687194824
2022-11-10,43.47999954223633,93.66999816894531,86.47000122070312,72.23999786376953,35.95000076293945,45.25,154.2899932861328,308.2799987792969,1.3526500463485718,10.36989974975586
2022-11-11,42.060001373291016,95.98999786376953,88.95999908447266,74.37999725341797,36.9900016784668,46.564998626708984,159.13999938964844,318.45001220703125,1.333150029182434,10.099969863891602
2022-11-14,44.41999816894531,93.13999938964844,85.87000274658203,71.91000366210938,35.970001220703125,46.54999923706055,156.82000732421875,312.67999267578125,1.3253999948501587,9.925299644470215
2022-11-15,46.720001220703125,93.86000061035156,86.91999816894531,73.25,36.619998931884766,47.040000915527344,160.6199951171875,319.0199890136719,1.3324700593948364,10.036860466003418
2022-11-16,45.119998931884766,92.86000061035156,85.58999633789062,72.04000091552734,36.0,46.08000183105469,155.97999572753906,312.2799987792969,1.3273500204086304,9.97931957244873
2022-11-17,45.34000015258789,89.77999877929688,81.63999938964844,70.13999938964844,35.22999954223633,46.18000030517578,155.64999389648438,311.0,1.333549976348877,9.999750137329102
2022-11-18,45.93000030517578,87.62000274658203,80.08000183105469,69.02999877929688,34.7599983215332,45.814998626708984,153.92999267578125,308.4100036621094,1.3321399688720703,10.118229866027832
2022-11-21,47.11000061035156,87.44999694824219,79.7300033569336,69.02999877929688,34.849998474121094,45.19499969482422,151.0,300.6000061035156,1.337689995765686,10.150050163269043
2022-11-22,46.29999923706055,88.36000061035156,80.94999694824219,69.9800033569336,35.22999954223633,46.61000061035156,157.1300048828125,309.9700012207031,1.3446300029754639,10.249320030212402
2022-11-23,51.560001373291016,85.41000366210938,77.94000244140625,67.41000366210938,34.189998626708984,46.10499954223633,154.63999938964844,302.1300048828125,1.3362499475479126,10.096540451049805
2022-11-24,,,,,,,,,1.3343600034713745,9.931320190429688
2022-11-25,50.15999984741211,83.62999725341797,76.27999877929688,66.95999908447266,33.9900016784668,45.935001373291016,154.64999389648438,299.05999755859375,1.3336600065231323,9.90719985961914
2022-11-28,50.529998779296875,83.19000244140625,77.23999786376953,66.87999725341797,33.939998626708984,44.67499923706055,148.97000122070312,292.3800048828125,1.3409600257873535,9.90880012512207
2022-11-29,47.90999984741211,83.02999877929688,78.19999694824219,68.33999633789062,34.59000015258789,45.349998474121094,150.72999572753906,299.17999267578125,1.3489899635314941,10.011560440063477
2022-11-30,46.150001525878906,85.43000030517578,80.55000305175781,70.2300033569336,35.650001525878906,45.57500076293945,152.1199951171875,304.1499938964844,1.3583600521087646,10.007550239562988
2022-12-01,45.61000061035156,86.87999725341797,81.22000122070312,70.44999694824219,35.619998931884766,45.42499923706055,149.08999633789062,302.79998779296875,1.3411999940872192,9.822739601135254
2022-12-02,45.7599983215332,85.56999969482422,79.9800033569336,69.83999633789062,35.45000076293945,45.154998779296875,147.83999633789062,308.2699890136719,1.3435499668121338,9.71481990814209
2022-12-05,45.40999984741211,82.68000030517578,76.93000030517578,67.72000122070312,34.470001220703125,43.814998626708984,140.97999572753906,293.30999755859375,1.3444000482559204,9.753239631652832
2022-12-06,46.36000061035156,79.3499984741211,74.25,65.2300033569336,33.27000045776367,42.65999984741211,137.0800018310547,289.9800109863281,1.3588000535964966,9.942689895629883
2022-12-07,47.90999984741211,77.16999816894531,72.01000213623047,63.650001525878906,32.4900016784668,42.560001373291016,135.88999938964844,282.5299987792969,1.3649400472640991,10.007940292358398
2022-12-08,47.16999816894531,76.1500015258789,71.45999908447266,62.709999084472656,32.060001373291016,42.369998931884766,132.8000030517578,283.42999267578125,1.36489999294281,10.014599800109863
2022-12-09,46.93000030517578,76.0999984741211,71.0199966430664,62.849998474121094,32.15999984741211,41.34000015258789,130.30999755859375,270.8800048828125,1.3597700595855713,9.960399627685547
2022-12-12,44.9900016784668,77.98999786376953,73.16999816894531,64.41000366210938,32.90999984741211,42.42499923706055,135.25,282.5799865722656,1.365530014038086,9.968649864196777
2022-12-13,43.369998931884766,80.68000030517578,75.38999938964844,65.86000061035156,33.5099983215332,43.22999954223633,137.67999267578125,294.4100036621094,1.363029956817627,9.98069953918457
2022-12-14,41.81999969482422,82.69999694824219,77.27999877929688,67.36000061035156,34.16999816894531,42.96500015258789,136.9600067138672,292.70001220703125,1.3555400371551514,9.777190208435059
2022-12-15,43.70000076293945,81.20999908447266,76.11000061035156,66.1500015258789,33.52000045776367,42.70500183105469,137.52999877929688,290.6199951171875,1.3550200462341309,9.717720031738281
2022-12-16,42.290000915527344,79.04000091552734,74.29000091552734,64.9000015258789,32.939998626708984,42.18000030517578,135.16000366210938,285.92999267578125,1.365820050239563,9.853099822998047
2022-12-19,42.470001220703125,79.80000305175781,75.19000244140625,66.06999969482422,33.459999084472656,41.744998931884766,132.0399932861328,283.19000244140625,1.3688600063323975,9.827099800109863
2022-12-20,41.790000915527344,79.98999786376953,76.08999633789062,66.22000122070312,33.540000915527344,42.375,133.42999267578125,293.3299865722656,1.364300012588501,9.892459869384766
2022-12-21,41.18000030517578,82.19999694824219,78.29000091552734,68.05999755859375,34.380001068115234,43.18000030517578,136.82000732421875,299.79998779296875,1.3599400520324707,9.879500389099121
2022-12-22,41.79999923706055,80.9800033569336,77.48999786376953,67.69999694824219,34.18000030517578,42.185001373291016,132.50999450683594,291.0299987792969,1.3612699508666992,9.831310272216797
2022-12-23,41.209999084472656,83.91999816894531,79.55999755859375,69.31999969482422,34.9900016784668,43.529998779296875,137.6199951171875,302.0299987792969,1.3636800050735474,9.862540245056152
2022-12-26,,,,,,,,,1.358970046043396,9.832779884338379
2022-12-27,43.5,84.33000183105469,79.52999877929688,69.52999877929688,35.20000076293945,43.994998931884766,138.52000427246094,303.80999755859375,1.3557000160217285,9.813030242919922
2022-12-28,43.95000076293945,83.26000213623047,78.95999908447266,68.58000183105469,34.7599983215332,43.0099983215332,132.3699951171875,294.19000244140625,1.3524999618530273,9.819430351257324
2022-12-29,42.599998474121094,82.26000213623047,78.4000015258789,68.52999877929688,34.66999816894531,43.459999084472656,135.22000122070312,301.8800048828125,1.3599400520324707,9.87594985961914
2022-12-30,41.2599983215332,85.91000366210938,80.26000213623047,70.11000061035156,35.5,43.73500061035156,135.8800048828125,304.04998779296875,1.3552000522613525,9.879690170288086
2023-01-02,,,,,,,,,1.352810025215149,9.768489837646484
2023-01-03,44.13999938964844,82.0999984741211,76.93000030517578,67.63999938964844,34.369998931884766,42.20000076293945,128.27999877929688,289.5899963378906,1.3559000492095947,9.842809677124023
2023-01-04,45.83000183105469,77.83999633789062,72.83999633789062,64.30000305175781,32.83000183105469,42.19499969482422,128.72999572753906,290.6600036621094,1.3674099445343018,10.089249610900879
2023-01-05,43.93000030517578,78.69000244140625,73.66999816894531,64.77999877929688,33.029998779296875,42.96500015258789,128.9199981689453,296.1400146484375,1.3485100269317627,10.08178997039795
2023-01-06,42.939998626708984,78.56999969482422,73.7699966430664,64.83000183105469,33.06999969482422,43.779998779296875,131.55999755859375,305.5799865722656,1.3559900522232056,10.245659828186035
2023-01-09,42.75,79.6500015258789,74.62999725341797,65.87999725341797,33.619998931884766,43.625,132.89999389648438,312.2300109863281,1.3435200452804565,9.985950469970703
2023-01-10,41.599998474121094,80.0999984741211,75.12000274658203,65.9000015258789,33.59000015258789,43.935001373291016,133.35000610351562,318.05999755859375,1.3393700122833252,9.875020027160645
2023-01-11,41.189998626708984,82.66999816894531,77.41000366210938,68.05000305175781,34.650001525878906,44.06999969482422,134.38999938964844,317.739990234375,1.3432899713516235,9.98270034790039
2023-01-12,39.279998779296875,84.02999877929688,78.38999938964844,68.61000061035156,34.869998931884766,44.90999984741211,138.36000061035156,325.6199951171875,1.343000054359436,9.988069534301758
2023-01-13,38.189998626708984,85.27999877929688,79.86000061035156,70.05000305175781,35.540000915527344,44.974998474121094,139.08999633789062,327.94000244140625,1.3375999927520752,9.88290023803711
2023-01-16,,,,,,,,,1.3396199941635132,9.899900436401367
2023-01-17,40.099998474121094,85.91999816894531,80.18000030517578,70.86000061035156,35.90999984741211,45.06999969482422,139.75,330.0899963378906,1.3397799730300903,9.857629776000977
2023-01-18,39.25,84.9800033569336,79.4800033569336,69.51000213623047,35.25,44.244998931884766,137.02000427246094,316.6400146484375,1.3389999866485596,9.877010345458984
2023-01-19,39.02000045776367,86.16000366210938,80.33000183105469,70.58999633789062,35.810001373291016,44.79499816894531,139.69000244140625,315.8999938964844,1.3495800495147705,9.913100242614746
2023-01-20,37.810001373291016,87.62999725341797,81.30999755859375,71.55000305175781,36.25,45.2400016784668,141.6999969482422,320.510009765625,1.3463799953460693,9.896849632263184
2023-01-23,37.29999923706055,88.19000244140625,81.62000274658203,71.5,36.2599983215332,45.29999923706055,143.74000549316406,318.5799865722656,1.3371000289916992,9.845450401306152
2023-01-24,38.2599983215332,86.12999725341797,80.12999725341797,70.22000122070312,35.689998626708984,45.125,142.19000244140625,316.7699890136719,1.3370100259780884,9.817520141601562
2023-01-25,38.540000915527344,86.12000274658203,80.1500015258789,70.51000213623047,35.72999954223633,45.130001068115234,142.0399932861328,324.8500061035156,1.3374799489974976,9.860340118408203
2023-01-26,38.119998931884766,87.47000122070312,81.01000213623047,70.93000030517578,35.95000076293945,46.55500030517578,145.4499969482422,329.489990234375,1.3380199670791626,9.888299942016602
2023-01-27,38.599998474121094,86.66000366210938,79.68000030517578,69.5,35.220001220703125,45.6150016784668,143.47000122070312,325.94000244140625,1.3316099643707275,9.852580070495605
2023-01-30,40.18000030517578,84.9000015258789,77.9000015258789,68.0999984741211,34.560001373291016,44.56999969482422,138.8300018310547,323.1700134277344,1.3303200006484985,9.888699531555176
2023-01-31,38.54999923706055,84.48999786376953,78.87000274658203,69.31999969482422,35.16999816894531,44.96500015258789,140.97000122070312,330.04998779296875,1.338379979133606,9.977060317993164
2023-02-01,37.9900016784668,82.83999633789062,76.41000366210938,67.36000061035156,34.20000076293945,44.08000183105469,137.6999969482422,327.3599853515625,1.3306000232696533,9.98052978515625
2023-02-02,38.4900016784668,82.16999816894531,75.87999725341797,66.56999969482422,33.83000183105469,43.07500076293945,135.55999755859375,313.8699951171875,1.3274999856948853,9.88029956817627
2023-02-03,39.47999954223633,79.94000244140625,73.38999938964844,64.4000015258789,32.79999923706055,42.97999954223633,134.9499969482422,315.67999267578125,1.3316600322723389,10.043840408325195
2023-02-06,38.91999816894531,80.98999786376953,74.11000061035156,65.5,33.310001373291016,42.78499984741211,132.25999450683594,316.55999755859375,1.3399699926376343,10.22249984741211
2023-02-07,37.310001373291016,83.69000244140625,77.13999938964844,67.76000213623047,34.380001068115234,44.17499923706055,137.60000610351562,323.8599853515625,1.344099998474121,10.336819648742676
2023-02-08,37.02000045776367,85.08999633789062,78.47000122070312,68.68000030517578,34.849998474121094,43.779998779296875,135.92999267578125,329.010009765625,1.3390100002288818,10.314399719238281
2023-02-09,35.75,84.5,78.05999755859375,67.91999816894531,34.4900016784668,43.404998779296875,133.80999755859375,317.69000244140625,1.344499945640564,10.311079978942871
2023-02-10,35.88999938964844,86.38999938964844,79.72000122070312,69.87000274658203,35.43000030517578,45.10499954223633,140.8000030517578,329.239990234375,1.3448699712753296,10.177029609680176
2023-02-13,37.77000045776367,86.61000061035156,80.13999938964844,69.5,35.29999923706055,44.9900016784668,139.82000732421875,331.44000244140625,1.3357399702072144,10.130180358886719
2023-02-14,36.66999816894531,85.58000183105469,79.05999755859375,69.4000015258789,35.20000076293945,45.005001068115234,140.6300048828125,330.7200012207031,1.3333100080490112,10.08806037902832
2023-02-15,35.70000076293945,85.37999725341797,78.58999633789062,69.0199966430664,35.08000183105469,44.2400016784668,138.32000732421875,326.1300048828125,1.3340599536895752,10.135869979858398
2023-02-16,35.029998779296875,85.13999938964844,78.48999786376953,68.44999694824219,34.77000045776367,43.80500030517578,136.5,327.45001220703125,1.3390599489212036,10.20680046081543
